,LISACBE,TwinLISA,LISAGrande,LISAU,GoBIGLISA,ALIA,ALIAtwin,GoBIGALIA
3.3.e,31485.463164441688,16800.584645682666,3130.7262519924598,437.7150903820619,427.0272432206532,31525.580786864273,16819.615359593954,854.2824150385775
3.3.f,241.96623853219617,112.66063707306424,28.674673934934606,23.48461176408302,3.1061432514613716,221.98163680154218,90.45008432277002,3.68906149461674
3.4.a,1891.1528252594467,1062.1676913609217,236.53572159084217,237.61966817842807,33.301548177121795,1674.1452058444654,937.0109770624942,51.10763511039881
3.4.b,699.7371943181495,396.65151056657186,118.00218106411292,161.0855816486143,14.202382424042803,511.3117249626642,287.75357119586016,15.842353962627016
3.5.a,408.4485189833388,232.10925592044737,187.644109111412,373.28214914275003,12.12819985735308,103.55990848271335,56.99906282726863,3.0264000361236314
3.6.a,66.50308417405392,38.0272203610171,16.992941675227037,28.71728415198981,1.6046526984989542,31.566883463254488,17.569605167402173,0.9495134252175474
XX4.1.aXX,33749032036497.49,1927167660845.5798,1482763871536.2712,33854191242.40026,32226975241.866093,34501723548632.79,1929484723675.7903,64517896229.318596
XX4.1.bXX,23510592062.154785,1429047295.6971784,1087034695.4688547,29257816.826801073,23910553.774731852,23975830913.787846,1430835070.3951373,47865011.39536419
4.1.c,48368619106598.6,2389508954155.9014,1880618462695.9915,26550674032.674698,39920293641.7477,49795205288193.32,2391792064135.0435,79910533866.6906
4.1.d,664410995124539.9,29186420982284.227,23315330294245.656,253479895277.99036,487333191724.9756,689166200867688.1,29207325691495.934,975325463986.0063
XX5.1.aXX,1.5048922123017536,1.0641194882733955,1.4274491479540539,4.667153316834169,1.3577158556410014,0.20181640872383902,0.1427057511633425,0.1427057511633425
XX5.1.bXX,12.901446700921158,7.3841407935396965,10.596658679313435,23.920357648324448,7.955223943739555,1.95638220029169,1.3133390882885658,1.3133390882885658
XX5.1.cXX,25.41463709188948,14.043275667659085,14.26183440306257,28.855465173656725,7.165136499786524,5.402597344881029,2.244906395772436,1.896262372833499
XX5.1.dXX,4857.482269679451,72.67192043170598,246.63073231484427,47.193152298371714,10.270055286354786,4213.699896448382,11.893980013261388,5.556621936729878
5.1.e,8.263180045735114,5.842950644504664,7.49270581513588,21.92867585318171,6.800399356456466,1.3272339367345878,0.9384961168859443,0.9384961168859443
XX5.2.aXX,2.5975724085079666,1.3057344200060124,0.9261341742417645,1.6832462627352962,0.36607694491659326,0.8853933226745269,0.22749757910294166,0.14867584665026548
XX5.2.bXX,10.055482782444807,3.379755525118576,1.8475704554608323,2.396244114740953,0.5872701372705796,7.399872193328858,0.5265406313567631,0.3025168789959822
5.2.d,1.4096629283007096,0.7448194215147761,0.6140842314990181,1.1832544426544314,0.2647385447089739,0.3801635300199599,0.12721845273378657,0.09076208784124476
XX5.3.aXX,2.2064198608342704,1.0769927862254567,0.7069802971225171,1.2298820760795466,0.2700875137100366,0.8651319729532218,0.1859564011073674,0.1189127031226772
XX5.3.bXX,9.699250104662873,2.811780781338532,1.56025498116697,1.85555548785398,0.4662948485890961,7.771545781435191,0.40857442818788614,0.24387156732459764
5.3.d,1.1690434641774594,0.6068872786006994,0.4596569017516301,0.8616531606326702,0.18896749659466727,0.3524372131090415,0.10506543544505358,0.07192622907275562
XX5.4.aXX,2.271782519875045,0.491928990772732,0.3013222328096123,0.29503434941008017,0.07701970222427021,1.991114491807179,0.06810700337670396,0.04088592142346043
XX5.4.bXX,21.740824771306205,1.0741755167368392,1.9976467979839696,0.6369309111146343,0.15786977356104148,20.152027504693876,0.14308880289065148,0.08502036187965302
5.4.d,0.8613733961515223,0.2741443252915938,0.14979299320126485,0.18684416704583734,0.04667278023266278,0.6593327504620936,0.04031333434000577,0.024322085590735124
5.5.a,21.93056986952044,15.507254670023281,19.54007604666485,59.37265279847823,18.248503973424448,3.459128538167441,2.445973246334107,2.445973246334107
XX5.5.bXX,29.61804656790822,16.879730576011962,23.92619345692839,53.03189270491661,17.717962244563502,4.652052396556793,2.953434563342191,2.953434563342191
5.5.c,18.320641536327603,12.954649866025177,16.672965368677616,54.46914830363369,16.101079548751816,2.608002205916747,1.8441360451532065,1.8441360451532065
5.6.a,22.114964564905705,15.63764140954503,17.606675478012043,57.32834162444378,17.97086666971302,3.624278778733566,2.5627521013530035,2.5627521013530035
5.6.b,6.483665580218907,3.6910696049325415,5.0927815655775905,10.580364147968723,3.607459454472376,1.0475577336743371,0.6262940647075937,0.6262940647075937
XX5.7.aXX,301.2876285571026,21.987853747071572,16.00540075537111,0.424760032711931,0.587888468996039,305.24653315306875,22.01381388823909,1.1766583422824235
5.7.b,8.941424111911003,0.41479704426324177,0.3467710290923477,0.02805622633624738,0.008830593790128141,9.237385033112549,0.4013277669380455,0.016683449783704177
