,LISACBE,TwinLISA,LISAGrande,LISAU,GoBIGLISA,ALIA,ALIAtwin,GoBIGALIA
1a-1,2.485916725764953,0.029375583830553432,0.045484948222475126,0.00718285852023704,0.000645929138155493,3.030327714270315,0.01890578199274543,0.0006301927331479934
1a-2,0.40327706422032694,0.18776772845510706,0.047791123224891006,0.039141019606805036,0.052074473059355156,0.36996939466923695,0.15075014053795002,0.030680932257512943
1a-3,74.69500470539931,42.79851086605796,63.77958007215605,132.2944897420579,5.0569350731481695,10.783311711451383,5.455231316748837,0.7883159783975141
1a-4,1148.732349586162,812.2764341607309,1327.1408575522578,4351.233319411206,1189.051266213144,75.51018672707532,53.3937650833774,53.3937650833774
1b-1,7.4881971116485575,0.08848651623507812,0.10774440368141451,0.014940180458406786,0.0017667211902410703,21.566623422902765,0.07164194032839481,0.0023880646778467645
1b-3,8785.54558065246,5058.949229453373,8596.130811874127,17940.52749350441,385.3582436867633,1044.0331815899697,552.0019118064661,27.710378262726636
1d-1,1453.5541272975508,17.176483826285622,43.76103465174802,6.406762482582803,0.46079680343782464,2179.927506464113,5.152044588745932,0.17173481966005935
1d-2,489.85085236904223,225.1793904671581,53.134115866294835,33.39866673211638,5.719919981776837,468.2946232727611,200.7722234712037,8.415711150507285
1d-3,8066.274912776117,95.31754330630577,111.3878565197555,14.961203176935275,1.8712888215616486,33615.862824930395,79.44704341288491,2.648234780693967
2a-1,2.485916725764953,0.029375583830553432,0.045484948222475126,0.00718285852023704,0.000645929138155493,7.999476501448603,0.01890578199274543,0.0006301927331479934
2a-2,3.7440985558242788,0.04424325811753906,0.053872201840707255,0.007470090229203393,0.0008833605951205351,15.156675289413116,0.035820970164197406,0.0011940323389233822
2a-3,25427.097207111317,661.3101552558162,560.4237409877929,6.406762482582803,11.022483507799764,25429.734245463173,661.8608993818133,22.06202999543353
2b-1,12.15508313555561,6.172965266788103,1.2121136021446235,0.24351787646255368,0.6829000366148655,12.15300804336497,6.16419693497324,1.3565328666135026
2b-2,0.20034346381496937,0.10253183424242865,0.03587109395539179,0.046567685783717186,0.006575302449337745,0.14227344067672318,0.05390425152134691,0.005240988970388725
2b-3,0.11199566892867827,0.07919289696299191,0.028321569458711726,0.06965512222748063,0.057248948736407804,0.05438889756489188,0.03845875828939556,0.03845875828939556
2c-1,1396.6035247404043,799.6621741941526,1239.2750399332176,2573.2908030854833,57.2946476963466,196.01594502202462,99.87190665080516,4.8010584704556285
2e-1,0.3104978267853407,0.17357208039701608,0.04498178172456776,0.05607948232869887,0.07669112940874621,0.25485109368024056,0.1413940789761383,0.10355692180966228
