,LISACBE,TwinLISA,LISAGrande,LISAU,GoBIGLISA,ALIA,ALIAtwin,GoBIGALIA
"1a-1a: ['2.1.b', '2.3.b']",1782.3187244760206,27.561320468276218,23.26676666938965,0.2371557159936944,0.4594182259759223,2688.821044006155,27.57987756740046,0.919420855567743
1a-1b: ['1.1.f'],342.6463450169236,242.28755411025207,399.7624076178865,1310.8160856615066,357.2908406088485,19.948538342733578,14.105746736906767,14.105746736906767
1a-1c: ['1.2.c'],69.30206545980597,49.00396043686282,80.39726162408002,263.6061406909827,71.95705745370148,4.34812704288286,3.0745901174830803,3.0745901174830803
1a-1e: ['1.4.a'],11276.998559837877,7974.042153092293,13221.968810640796,43356.86710562791,11802.86817220139,606.0655428540631,428.55305519561415,428.55305519561415
"1a-2a: ['2.1.f', '2.3.c']",180.80881071707626,2.1365840963894316,3.232332110442435,0.4482054137522035,0.052074473059355156,389.4542039251676,0.9204279676350458,0.030680932257512943
1a-2b: ['1.3.f'],4481.700282323959,2567.9106519634774,3826.774804329363,7937.669384523473,180.4495426176633,646.9987026870829,327.31387900493024,15.615970321536953
1a-2c: ['1.1.g'],139709.68964290767,80784.83338706405,161410.25671274983,337305.89209788485,6884.850084898557,8304.059229709177,4780.855610095813,274.48253713975623
1a-2d: ['1.2.d'],52459.84995291933,30297.08320828178,59655.684647859984,124410.4198525759,2546.634782351807,3598.7718976212727,2054.8485630754726,116.11753599164808
"1a-2f: ['3.1.b', '3.2.b', '3.3.f', '3.4.b']",0.40327706422032694,0.18776772845510706,0.047791123224891006,0.039141019606805036,0.06584932772170472,0.36996939466923695,0.15075014053795002,0.08839104624800023
"1a-2g: ['5.1.e', '5.2.d', '5.3.d', '5.4.d', '5.5.d', '5.6.b', '5.7.b']",516.8240376909133,164.48659517495628,89.8757959207589,16.833735801748425,4.336713069826364,211.4623278654249,24.188000604003463,0.809293338677935
1a-3b: ['1.3.g'],74.69500470539931,42.79851086605796,63.77958007215605,132.2944897420579,5.0569350731481695,10.783311711451383,5.455231316748837,0.7883159783975141
1a-3c: ['1.1.h'],2328.4948273817945,1346.4138897844007,2690.1709452124974,5621.764868298082,1189.051266213144,138.40098716181961,79.68092683493022,53.3937650833774
1a-3d: ['1.2.e'],874.3308325486555,504.95138680469637,994.2614107976664,2073.506997542932,292.37069065665247,59.97953162702122,34.24747605125788,16.256922930915298
1a-3e: ['4.1.c'],10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0
1a-4b: ['1.1.i'],1148.732349586162,812.2764341607309,1327.1408575522578,4351.233319411206,1189.051266213144,75.51018672707532,53.3937650833774,53.3937650833774
"1b-1a: ['2.1.c', '2.1.d', '2.1.e']",7.4881971116485575,0.08848651623507812,0.10774440368141451,0.014940180458406786,0.0017667211902410703,30.31335057882623,0.07164194032839481,0.0023880646778467645
"1b-1b: ['1.3.c', '1.3.d', '1.3.e']",149.39000941079863,85.59702173211592,127.5591601443121,264.5889794841158,6.014984753922111,21.566623422902765,10.910462633497675,0.7883159783975141
"1b-1c: ['1.1.c', '1.1.d', '1.1.e']",4656.989654763589,2692.8277795688014,5380.341890424995,11243.529736596163,1189.051266213144,276.80197432363923,159.36185366986044,53.3937650833774
"1b-1e: ['4.1.c', '4.1.d']",10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0,10000000000.0
